name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
Young Guns (Go For It!),Wham!,restless;urban;hopeful,soft_synth;electric_distant;vocal_breath,,0.7,0.7,0.65,0.5,0.75,0.8,0.4,en,1,synthpop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""morning_clear_light"""":0.65}""",city_to_inner_room,0.85,Wham! 的经典合成器流行曲，节奏明快充满都市活力，人声突出，能量较高但情感重量较轻
Leave Me To Sleep,The Leisure Society,melancholic;restrained;lonely,acoustic;string;vocal_breath;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0.5,0.75,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,轻柔的民谣编排，弦乐与人声交织，营造出克制而忧郁的深夜氛围
La Fique (Original Mix),Robosonic,urban;restless;clear,soft_synth;electric_distant;reverb_heavy,,0.6,0.55,0.6,0.4,0.65,0,0.35,instrumental,0,deep_house,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,都市感强烈的 deep house 曲目，合成器与混响营造出清晰而略带不安的律动
Henry Lee,PJ Harvey,melancholic;restrained;bittersweet,acoustic;string;reverb_heavy;vocal_breath,,0.35,0.3,0.4,0.35,0.25,0.7,0.75,en,1,folk_rock,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.7}""",fade_into_inner_space,0.85,PJ Harvey 低沉克制的人声与木吉他、弦乐交织，营造出阴郁而凄美的叙事氛围
After The Great Storm,Ane Brun,melancholic;restrained;bittersweet,piano;string;vocal_breath;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",afterglow_fading,0.85,Ane Brun 脆弱而克制的人声与钢琴弦乐交织，营造风暴后的忧郁与释然
Larmes de caramel,Elsa Kopf,melancholic;bittersweet;nostalgic,acoustic;vocal_breath;string;reverb_heavy,,0.3,0.4,0.35,0.55,0.25,0.7,0.65,fr,1,chanson,"""{""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75,""""deep_night_introspective"""":0.7}""",rain_on_glass,0.85,法语香颂，木吉他与人声交织，带着焦糖般的苦涩与怀旧，混响营造出雨夜氛围
Antonio Vivaldi: Concerto for Viola d'amore,Strings and Continuo in D minor,restrained;melancholic;clear,string;cinematic;minimal,,0.3,0.4,0.35,0.45,0.3,0,0.6,instrumental,0,baroque,"""{""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75,""""morning_cloudy_slow"""":0.7}""",slow_opening,0.85,巴洛克弦乐协奏曲，D小调带来克制而清晰的忧郁感，节奏平稳，适合专注或内省场景
Valder Fields,Tamas Wells,warm;nostalgic;hopeful,acoustic;vocal_breath;string,,0.35,0.6,0.4,0.7,0.3,0.6,0.5,en,1,indie_folk,"""{""""morning_clear_light"""":0.85,""""afternoon_warm_idle"""":0.8,""""weekend_slow"""":0.75}""",slow_opening,0.9,温暖的木吉他与人声，轻快的旋律中带着怀旧与希望，适合清晨或悠闲午后
Hedwig's Theme 4,David Helbock,introspective;restrained;melancholic,piano;minimal;cinematic,,0.2,0.3,0.2,0.35,0.1,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴独奏改编，极简而内省，带有电影感的克制与忧郁
"""Rey's Theme - From """"""""Star Wars: The Force Awakens""""""""""",John Williams,hopeful;clear;restless,string;cinematic;piano,,0.45,0.7,0.55,0.5,0.5,0,0.6,instrumental,0,film_score,"""{""""morning_clear_light"""":0.8,""""work_focus_low_vocal"""":0.7,""""afternoon_warm_idle"""":0.65}""",slow_opening,0.85,John Williams 的管弦乐主题，弦乐与钢琴交织，充满希望与探索的明亮能量
Carbon 12,Chevel,detached;restrained;unresolved,cold_synth;minimal;ambient_pad;reverb_heavy,,0.2,0.25,0.3,0.2,0.15,0,0.7,instrumental,0,techno,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,冷调合成器与极简节拍，空旷而疏离的科技氛围，适合深夜内省
Wandsworth Plain,The Rhythm Method,urban;restless;nostalgic,electric_distant;soft_synth;reverb_heavy,,0.55,0.5,0.55,0.4,0.5,0,0.5,instrumental,0,synthpop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,都市感合成器与深远混响，营造出略带不安的怀旧氛围，适合夜晚城市漫步
Prospero's Magic,Michael Nyman,introspective;restrained;melancholic,piano;string;cinematic;minimal,,0.2,0.3,0.25,0.35,0.15,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,Michael Nyman 的极简主义钢琴与弦乐编排，缓慢而克制，充满内省与忧郁的古典质感
Born From The Beyond,Relaxer,dreamy;misty;detached,ambient_pad;soft_synth;reverb_heavy;minimal,,0.25,0.35,0.3,0.4,0.15,0,0.55,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""morning_cloudy_slow"""":0.75}""",soft_focus_work,0.85,氛围电子作品，软合成器与深远混响营造出梦幻而疏离的声景，能量低但带有微弱的温暖感
Goodbye to Your Love feat. Ai Ninomiya,re:plus / 二宮愛,nostalgic;warm;bittersweet,piano;string;vocal_breath;soft_synth,,0.4,0.5,0.45,0.6,0.35,0.65,0.65,en,1,jazz_hop,"""{""""evening_city_walk"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,re:plus 的钢琴与弦乐交织，二宮愛的人声温柔而怀旧，带有爵士嘻哈的温暖质感
Speed Queen,Little Scream,restless;urban;unresolved,electric_distant;reverb_heavy;soft_synth,,0.6,0.45,0.55,0.4,0.6,0.7,0.5,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,都市感独立摇滚，电吉他远距混响与人声交织，带有不安与未解决的张力
Wreck the Rod,Nick Waterhouse,restless;urban;bittersweet,electric_distant;jazz_brush;acoustic;vocal_breath,,0.6,0.55,0.5,0.5,0.6,0.6,0.5,en,1,rhythm_and_blues,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,复古节奏蓝调，电吉他与人声交织出都市夜晚的躁动与怀旧
Let Me Down,Lily Elise / Made in La,melancholic;restrained;bittersweet,piano;soft_synth;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.75,0.7,en,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.75}""",city_to_inner_room,0.85,钢琴与软合成器交织，人声带着呼吸感与混响，克制而忧郁的都市情绪
Sister,Twin Oaks,introspective;melancholic;restrained,acoustic;vocal_breath;string;minimal,,0.25,0.35,0.3,0.45,0.2,0.6,0.7,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",slow_opening,0.85,轻柔的木吉他与脆弱人声，内省而克制的独立民谣质感
If I Only Had a Brain,The Tierney Sutton Band,warm;nostalgic;bittersweet,jazz_brush;acoustic;vocal_breath;string,,0.35,0.5,0.4,0.7,0.3,0.6,0.55,en,1,jazz,"""{""""morning_clear_light"""":0.75,""""afternoon_warm_idle"""":0.8,""""evening_city_walk"""":0.7}""",soft_focus_work,0.85,爵士标准曲的温暖演绎，刷擦与木吉他营造怀旧而略带苦涩的质感
Changes,Balthazar,melancholic;restless;bittersweet,acoustic;string;vocal_breath;electric_distant,,0.4,0.45,0.5,0.5,0.4,0.6,0.7,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,Balthazar 的忧郁摇滚，木吉他与人声交织出不安与怀旧的城市夜晚氛围
Wish I Was There,Digitalism,nostalgic;urban;restless,soft_synth;electric_distant;reverb_heavy,,0.55,0.5,0.55,0.4,0.6,0,0.5,instrumental,0,electronic,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,电子合成器驱动，带有怀旧与不安的都市感，能量中等偏上，适合夜晚漫步或专注工作
春よ、来い,松任谷由実,nostalgic;warm;hopeful,piano;string;vocal_breath,,0.45,0.6,0.5,0.7,0.4,0.65,0.65,ja,1,j_pop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,松任谷由実的经典日式抒情，钢琴与弦乐交织，温暖怀旧中带着春天的希望
丸の内サディスティック (Live),東京事変,urban;restless;bittersweet,electric_distant;jazz_brush;vocal_breath;reverb_heavy,,0.6,0.55,0.65,0.5,0.7,0.75,0.6,ja,1,jazz_rock,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.9,东京事变现场版，爵士摇滚融合都市感，椎名林檎的声线带着不羁与怀旧，节奏明快但情绪复杂
Smoke.Netflix.Chill.,Tank and The Bangas,warm;urban;hopeful,soft_synth;vocal_breath;electric_distant,,0.55,0.6,0.5,0.65,0.5,0.7,0.5,en,1,neo_soul,"""{""""evening_city_walk"""":0.85,""""weekend_slow"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,温暖的人声与软合成器交织，都市感与希望并存，适合放松或探索场景
Dearest (A Classical ver.),浜崎あゆみ,nostalgic;bittersweet;warm,piano;string;cinematic;vocal_breath,,0.35,0.5,0.4,0.6,0.3,0.6,0.7,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,古典编曲的钢琴与弦乐，浜崎あゆみ的人声带着怀旧与温暖的苦涩感，能量中等偏低
Le sable mouvant - End of May,Keren Ann,melancholic;dreamy;bittersweet,acoustic;vocal_breath;string;reverb_heavy,,0.25,0.35,0.3,0.45,0.2,0.6,0.7,en,1,chanson,"""{""""night_clear_lonely"""":0.85,""""deep_night_introspective"""":0.8,""""evening_city_walk"""":0.75}""",afterglow_fading,0.9,Keren Ann 轻柔的声线搭配木吉他与弦乐，营造出梦幻而略带忧郁的黄昏氛围
Way Too Long,Delicate Steve,restless;urban;hopeful,electric_distant;soft_synth;reverb_heavy,,0.6,0.55,0.5,0.45,0.65,0,0.4,instrumental,0,indie_rock,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,电吉他主导的器乐摇滚，节奏明快带有都市感，混响营造出距离感与希望
Cream Pie,The Earth,warm;dreamy;sensual,soft_synth;ambient_pad;lofi_dust;reverb_heavy,,0.3,0.45,0.35,0.65,0.25,0,0.4,instrumental,0,lo_fi,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""afternoon_warm_idle"""":0.75}""",soft_focus_work,0.85,温暖的 lo-fi 氛围，软合成器与氛围垫营造出梦幻而感性的质感，适合低干扰的工作或休闲场景
This Day On Our Side,Sky Architects,dreamy;nostalgic;hopeful,soft_synth;ambient_pad;reverb_heavy,,0.35,0.5,0.4,0.55,0.3,0,0.5,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""evening_city_walk"""":0.75}""",soft_focus_work,0.85,柔和的合成器氛围与深远混响，营造出梦幻而怀旧的声景，适合专注或漫步
體面（電影《前任3：再見前任》插曲）,于文文,bittersweet;melancholic;nostalgic,piano;string;vocal_breath,,0.45,0.4,0.5,0.5,0.35,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.9,钢琴与弦乐铺底，于文文略带沙哑的声线演绎分手后的体面与不舍，情感沉重而克制
Waxwing Air,Huerta,dreamy;misty;restrained,ambient_pad;field_recording;minimal;reverb_heavy,,0.2,0.35,0.25,0.45,0.15,0,0.55,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_clear_lonely"""":0.75}""",soft_focus_work,0.85,氛围声景，环境录音与混响铺底，朦胧而克制，适合低能量专注场景
Simon,丁世光,warm;nostalgic;hopeful,acoustic;soft_synth;vocal_breath;string,,0.4,0.55,0.5,0.65,0.45,0.7,0.6,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_clear_light"""":0.7}""",slow_opening,0.85,温暖木吉他与人声交织，怀旧中带着希望，适合安静聆听的抒情流行
The Skies Will Break,Corinne Bailey Rae,hopeful;warm;nostalgic,acoustic;string;vocal_breath;soft_synth,,0.4,0.6,0.45,0.7,0.35,0.65,0.55,en,1,soul_pop,"""{""""morning_clear_light"""":0.85,""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75}""",slow_opening,0.85,温暖的人声与弦乐交织，充满希望与怀旧感的灵魂流行
Baby Powder,Jenevieve,dreamy;warm;sensual,soft_synth;vocal_breath;lofi_dust;reverb_heavy,,0.35,0.5,0.4,0.6,0.3,0.7,0.45,en,1,r&b,"""{""""work_focus_low_vocal"""":0.8,""""evening_city_walk"""":0.75,""""afternoon_warm_idle"""":0.7}""",soft_focus_work,0.85,梦幻R&B，软合成器与轻柔人声营造温暖亲密的氛围，适合低强度专注或闲适场景
Juliette,Pat Dam Smyth,nostalgic;warm;bittersweet,acoustic;vocal_breath;string;reverb_heavy,,0.4,0.5,0.45,0.6,0.35,0.65,0.6,en,1,indie_folk,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_cloudy_slow"""":0.7}""",slow_opening,0.85,温暖的木吉他与人声，带有怀旧与苦涩甜美的情感，适合慢节奏场景
Spiegel im Spiegel (Version for Violin & Piano) - Version for Violin and Piano,Arvo Pärt,introspective;melancholic;restrained,piano;string;minimal;cinematic,,0.1,0.25,0.1,0.35,0.05,0,0.9,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,极简主义钢琴与提琴的缓慢对话，近乎静止的冥想与哀伤
Boom Clap (From the Motion Picture Das Schicksal ist ein mieser Verräter),Charli XCX,restless;urban;hopeful,soft_synth;electric_distant;reverb_heavy,,0.7,0.65,0.7,0.4,0.75,0.8,0.45,en,1,electropop,"""{""""evening_city_walk"""":0.85,""""user_requested_explore"""":0.8,""""morning_clear_light"""":0.7}""",city_to_inner_room,0.85,Charli XCX 的流行电子曲风，节奏明快、合成器明亮，带有都市活力与希望感
Arrival Of Winter,Kinbrae,introspective;melancholic;restrained,piano;ambient_pad;minimal;field_recording,,0.2,0.3,0.25,0.3,0.1,0,0.8,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",afterglow_fading,0.9,极简钢琴与冷调氛围垫，辅以田野录音，营造出冬日般的内省与克制感
We Used to Be so Close,Jay-Jay Johanson,melancholic;nostalgic;bittersweet,piano;soft_synth;vocal_breath;reverb_heavy,,0.3,0.35,0.4,0.4,0.25,0.6,0.75,en,1,trip_hop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",fade_into_inner_space,0.9,Jay-Jay Johanson 标志性的低沉忧郁声线搭配钢琴与软合成器，营造出怀旧而苦涩的深夜氛围
Ministry,Karen O,restless;urban;melancholic,electric_distant;reverb_heavy;vocal_breath;cold_synth,,0.45,0.35,0.55,0.3,0.5,0.6,0.65,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,Karen O 的沙哑声线在冷合成器与深远混响中游走，充满都市夜晚的不安与疏离感
Phases,Howling,urban;restless;melancholic,soft_synth;cold_synth;vocal_breath;reverb_heavy,,0.55,0.4,0.6,0.35,0.5,0.7,0.65,en,1,electronic,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,冷调合成器与混响人声交织，都市夜晚的躁动与内省
Land of Dreams,Ahmad Jamal,warm;clear;nostalgic,piano;jazz_brush;acoustic;string,,0.4,0.6,0.45,0.7,0.35,0,0.5,instrumental,0,jazz,"""{""""morning_clear_light"""":0.85,""""afternoon_warm_idle"""":0.8,""""work_focus_low_vocal"""":0.75}""",soft_focus_work,0.85,Ahmad Jamal 的钢琴三重奏，温暖清晰的爵士质感，带有怀旧与明亮的色彩
Throwing Stones at the Moon,Plastic Mermaids,dreamy;nostalgic;bittersweet,soft_synth;reverb_heavy;vocal_breath;ambient_pad,,0.35,0.4,0.4,0.5,0.3,0.6,0.65,en,1,dream_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",fade_into_inner_space,0.85,梦幻流行风格，软合成器与深远混响营造怀旧而略带苦涩的梦境感
Vacation,FRENSHIP,dreamy;nostalgic;hopeful,soft_synth;reverb_heavy;vocal_breath,,0.45,0.55,0.5,0.5,0.45,0.7,0.5,en,1,indie_pop,"""{""""evening_city_walk"""":0.85,""""weekend_slow"""":0.8,""""morning_clear_light"""":0.75}""",city_to_inner_room,0.85,梦幻合成器与轻柔人声交织，怀旧而充满希望的 indie pop 质感
Early Life,Clarian,dreamy;nostalgic;restrained,soft_synth;ambient_pad;reverb_heavy;electric_distant,,0.3,0.4,0.35,0.5,0.2,0,0.6,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,梦幻合成器与深远混响营造出怀旧而克制的氛围，适合专注或内省场景
Origins,Alexi Tuomarila,introspective;restrained;melancholic,piano;minimal;cinematic,,0.2,0.3,0.25,0.35,0.15,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,极简钢琴独奏，缓慢而内省，带有冷调古典质感，适合专注或深夜聆听
Part Trio,Anat Fort Trio,introspective;restrained;melancholic,piano;acoustic;minimal;jazz_brush,,0.25,0.4,0.3,0.5,0.2,0,0.7,instrumental,0,jazz,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,Anat Fort 的爵士钢琴三重奏，内省而克制，带有淡淡的忧郁与温暖质感
Best Bitch,BunnaB,urban;restless;bittersweet,soft_synth;electric_distant;vocal_breath,,0.6,0.5,0.55,0.4,0.6,0.75,0.65,en,1,alternative_r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感 R&B，合成器与电子音色交织，人声充满张力，情绪复杂而略带不安
Undertones,Richard Andrews,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.2,0.3,0.2,0.35,0.15,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,极简钢琴作品，缓慢而内省，混响营造出孤独而克制的氛围
SLAVES OF FEAR,HEALTH,restless;unresolved;melancholic,cold_synth;electric_distant;reverb_heavy,,0.7,0.3,0.7,0.2,0.6,0.5,0.75,en,1,industrial_rock,"""{""""deep_night_introspective"""":0.55,""""night_rain_humid"""":0.5,""""evening_city_walk"""":0.45}""",late_night_descent,0.85,冰冷合成器与沉重工业节拍，人声被混响包裹，营造出不安与悬而未决的压迫感
Perfectly,FKA twigs,sensual;unresolved;dreamy,soft_synth;vocal_breath;reverb_heavy;electric_distant,,0.4,0.4,0.5,0.45,0.35,0.75,0.7,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75}""",fade_into_inner_space,0.9,FKA twigs 标志性的空灵人声与电子质感交织，营造出性感而悬而未决的梦幻氛围
