name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
End Of Summer,Tame Impala,nostalgic;dreamy;bittersweet,soft_synth;reverb_heavy;vocal_breath,,0.4,0.45,0.5,0.55,0.35,0.6,0.65,en,1,psychedelic_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",afterglow_fading,0.85,迷幻流行风格，软合成器与混响营造出夏日结束时的怀旧与梦幻感
Glamour Girl,Louie Austen,warm;sensual;urban,jazz_brush;soft_synth;vocal_breath,,0.45,0.6,0.5,0.7,0.5,0.6,0.4,en,1,jazz,"""{""""evening_city_walk"""":0.85,""""afternoon_warm_idle"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,Louie Austen 的温暖声线搭配爵士刷子和软合成器，营造出都市夜晚的性感与慵懒氛围
Take Me Dancing,Doja Cat / SZA,urban;hopeful;sensual,soft_synth;vocal_breath;electric_distant,,0.6,0.55,0.55,0.5,0.6,0.75,0.5,en,1,r&b,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""weekend_slow"""":0.7}""",city_to_inner_room,0.85,都市R&B节奏，合成器与双人声交织，充满律动感和希望
I Wonder If You Know (Dreams),Fidde,dreamy;nostalgic;bittersweet,soft_synth;reverb_heavy;vocal_breath;ambient_pad,,0.35,0.4,0.4,0.5,0.3,0.6,0.65,en,1,dream_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",fade_into_inner_space,0.85,梦幻流行风格，软合成器与深远混响营造怀旧而略带苦涩的梦境感
Night Birds,Darius / Wayne Snow,dreamy;urban;nostalgic,soft_synth;reverb_heavy;electric_distant;vocal_breath,,0.45,0.5,0.5,0.55,0.5,0.6,0.5,en,1,synthpop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75}""",city_to_inner_room,0.85,柔和合成器与深远混响营造出都市夜晚的梦幻与怀旧感，人声轻柔融入氛围
Highway Driving Car,etsuco,urban;restless;nostalgic,soft_synth;electric_distant;reverb_heavy,,0.55,0.5,0.5,0.45,0.6,0,0.5,instrumental,0,synthwave,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,合成器驱动的都市氛围，带有怀旧与不安的律动感，适合夜晚驾驶或内省场景
"""Mr. """"Broken Heart""""""",松下優也,melancholic;bittersweet;urban,soft_synth;vocal_breath;electric_distant,,0.4,0.35,0.5,0.4,0.45,0.7,0.65,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,松下優也的R&B风格J-Pop，合成器与细腻人声交织，传达都市夜晚的忧郁与苦涩
Crying,日之内エミ,melancholic;bittersweet;nostalgic,piano;vocal_breath;string;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.7,0.75,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,日之内エミ的抒情嗓音搭配钢琴与弦乐，营造出怀旧而略带苦涩的伤感氛围
Teenage Dreams,Lazer Boomerang,nostalgic;dreamy;restrained,soft_synth;reverb_heavy;electric_distant,,0.35,0.4,0.4,0.5,0.3,0,0.6,instrumental,0,synthwave,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,复古合成器与深远混响营造出怀旧而梦幻的都市氛围，能量适中偏安静
Niu Shit,Tiehan,restrained;melancholic;introspective,piano;minimal;reverb_heavy,,0.2,0.25,0.2,0.3,0.1,0,0.7,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,极简钢琴与深远混响，营造克制而内省的孤独氛围
Vanarama Bar,Edmondson,warm;nostalgic;bittersweet,acoustic;jazz_brush;string;vocal_breath,,0.35,0.5,0.4,0.65,0.3,0,0.55,instrumental,0,jazz,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,温暖的爵士器乐，木吉他与弦乐交织，怀旧而略带苦涩的质感
Lush,Four Tet,dreamy;warm;introspective,ambient_pad;soft_synth;field_recording;minimal,,0.25,0.4,0.3,0.6,0.2,0,0.5,instrumental,0,electronic,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,Four Tet 的电子氛围作品，温暖的环境音垫与田野录音交织，营造出梦幻而内省的质感
"""""""One More""""""",47号（No.FortySeven),restless;urban;bittersweet,soft_synth;electric_distant;reverb_heavy,,0.55,0.45,0.5,0.4,0.5,0,0.6,instrumental,0,electronic,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,都市感电子音乐，合成器与混响营造出不安与怀旧交织的夜晚氛围
FINAL FANTASY IV ~爱のテーマ,Uyama Hiroto,nostalgic;melancholic;warm,piano;string;ambient_pad;cinematic,,0.25,0.4,0.35,0.6,0.2,0,0.75,instrumental,0,ambient_jazz,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.9,钢琴与弦乐交织的怀旧旋律，温暖而略带忧伤，如同黄昏余晖中的回忆
Moments (Part 1),FKJ,dreamy;warm;nostalgic,soft_synth;ambient_pad;lofi_dust;vocal_breath,,0.3,0.4,0.35,0.65,0.25,0.3,0.55,en,1,lo_fi,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75}""",soft_focus_work,0.85,FKJ 的柔和电子氛围，温暖的人声片段与 lo-fi 质感交织，适合专注或放松场景
CHANEL,Tyla,urban;sensual;restless,soft_synth;electric_distant;vocal_breath,,0.55,0.5,0.55,0.45,0.6,0.75,0.45,en,1,afrobeats,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,Tyla 的柔滑声线搭配轻快合成器，都市感与性感交织，略带不安的律动
The Rest of You,Late Night Alumni,dreamy;melancholic;urban,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.35,0.4,0.45,0.5,0.35,0.6,0.65,en,1,chillwave,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与深远混响，搭配轻柔人声，营造都市夜晚的忧郁与内省氛围
Qualquer Dia,Ivan Lins,warm;nostalgic;bittersweet,acoustic;string;vocal_breath;jazz_brush,,0.4,0.55,0.45,0.7,0.35,0.6,0.65,pt,1,bossa_nova,"""{""""afternoon_warm_idle"""":0.85,""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75}""",afterglow_fading,0.85,Ivan Lins 温暖柔和的葡萄牙语演唱，搭配木吉他、弦乐和爵士刷，营造怀旧而略带苦涩的午后氛围
The Way We Were,山本刚,nostalgic;warm;bittersweet,piano;acoustic;jazz_brush;string,,0.35,0.5,0.4,0.7,0.3,0,0.65,instrumental,0,jazz,"""{""""evening_city_walk"""":0.85,""""afternoon_warm_idle"""":0.8,""""work_focus_low_vocal"""":0.75}""",slow_opening,0.9,山本刚的钢琴三重奏演绎经典旋律，温暖怀旧，爵士质感细腻
Let the music play,Carroll Thompson / Pet Shop Boys,nostalgic;urban;hopeful,soft_synth;cold_synth;vocal_breath,,0.55,0.5,0.6,0.45,0.55,0.8,0.55,en,1,synthpop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.9,复古合成器与都市感的人声交织，怀旧中带着希望，适合夜晚城市漫步
Jóhannsson: Flight From The City,Jóhann Jóhannsson / Yuki Numata Resnick,introspective;melancholic;restrained,string;minimal;cinematic,,0.15,0.25,0.2,0.3,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8}""",slow_opening,0.95,极简弦乐编排，缓慢而克制，充满内省与留白，如同城市逃离后的孤寂
A.O.R.,TOWA TEI,urban;nostalgic;warm,soft_synth;electric_distant;jazz_brush;vocal_breath,,0.4,0.55,0.5,0.6,0.45,0.3,0.5,en,1,shibuya_kei,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.7,""""afternoon_warm_idle"""":0.75}""",city_to_inner_room,0.85,TOWA TEI 标志性的涩谷系风格，软合成器与爵士鼓刷交织，都市怀旧中带着温暖慵懒
Evening glow,re:plus / 島裕介,warm;nostalgic;dreamy,piano;string;soft_synth;ambient_pad,,0.35,0.5,0.4,0.7,0.3,0,0.6,instrumental,0,jazz_hop,"""{""""evening_city_walk"""":0.9,""""afternoon_warm_idle"""":0.85,""""morning_cloudy_slow"""":0.7}""",afterglow_fading,0.9,温暖的钢琴与弦乐交织，柔和合成器铺底，营造出黄昏时分的怀旧与梦幻氛围
Free,Rose Gray,hopeful;urban;clear,soft_synth;vocal_breath;electric_distant,,0.6,0.65,0.55,0.5,0.6,0.75,0.5,en,1,synthpop,"""{""""evening_city_walk"""":0.85,""""user_requested_explore"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,合成器驱动的都市流行，人声清晰富有希望感，适合夜晚城市漫步
Last Ride Home,Magnus Ringblom Quartet,nostalgic;warm;bittersweet,acoustic;jazz_brush;string;cinematic,,0.35,0.5,0.4,0.7,0.3,0,0.65,instrumental,0,jazz,"""{""""evening_city_walk"""":0.85,""""afternoon_warm_idle"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,爵士四重奏，温暖的木吉他、刷镲与弦乐交织，营造怀旧而柔和的归途氛围
Windspeaks (feat Uyama Hiroto),Nujabes,introspective;nostalgic;warm,piano;lofi_dust;jazz_brush;ambient_pad,,0.35,0.5,0.4,0.7,0.3,0,0.6,instrumental,0,jazz_hop,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75}""",soft_focus_work,0.9,Nujabes 标志性的爵士嘻哈，钢琴与刷擦鼓点交织，温暖怀旧且适合专注聆听
爱人错过,告五人,nostalgic;urban;restless,electric_distant;soft_synth;vocal_breath,,0.6,0.55,0.55,0.5,0.6,0.7,0.6,zh,1,indie_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,告五人标志性的都市感独立流行，电吉他与人声交织出怀旧与不安的夜晚情绪
Fruit Fly,窦靖童 / 黑裙子,dreamy;restless;urban,soft_synth;electric_distant;vocal_breath;reverb_heavy,,0.45,0.5,0.5,0.4,0.5,0.6,0.5,zh,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,窦靖童的慵懒声线搭配梦幻合成器与深远混响，营造出都市夜晚的游离与不安感
Concierto de Aranjuez,Chet Baker / Paul Desmond,warm;nostalgic;bittersweet,acoustic;jazz_brush;string;reverb_heavy,,0.25,0.5,0.35,0.7,0.2,0,0.65,instrumental,0,jazz,"""{""""morning_cloudy_slow"""":0.85,""""afternoon_warm_idle"""":0.8,""""evening_city_walk"""":0.75}""",afterglow_fading,0.9,Chet Baker 的小号与 Paul Desmond 的萨克斯交织，温暖而怀旧的爵士经典，带有淡淡的忧伤
Waiting For...,Uyama Hiroto,introspective;melancholic;dreamy,piano;ambient_pad;minimal;field_recording,,0.2,0.3,0.25,0.4,0.15,0,0.7,instrumental,0,ambient_hip_hop,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",rain_on_glass,0.85,钢琴与氛围垫交织，带有田野录音的细微质感，营造出内省而梦幻的等待氛围
Water Street,Matthew Halsall,introspective;warm;nostalgic,piano;acoustic;string;field_recording,,0.25,0.5,0.35,0.7,0.2,0,0.6,instrumental,0,jazz,"""{""""morning_cloudy_slow"""":0.85,""""afternoon_warm_idle"""":0.8,""""work_focus_low_vocal"""":0.75}""",soft_focus_work,0.85,温暖的爵士钢琴与弦乐，带有现场录音的自然质感，内省而怀旧
Loving You (feat. Marter),Uyama Hiroto / MARTER,warm;nostalgic;hopeful,acoustic;jazz_brush;soft_synth;vocal_breath,,0.35,0.5,0.4,0.7,0.3,0.5,0.55,en,1,jazz_hop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",soft_focus_work,0.85,温暖的爵士嘻哈，木吉他、刷镲与软合成器交织，人声轻柔带来怀旧与希望感
indigo dream,Berlioz,dreamy;warm;nostalgic,soft_synth;ambient_pad;lofi_dust;reverb_heavy,,0.25,0.4,0.3,0.6,0.2,0,0.45,instrumental,0,lo_fi,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75}""",rain_on_glass,0.9,Berlioz 标志性的 lo-fi 氛围，软合成器与轻度失真营造出温暖怀旧的梦幻感
Love Supreme (feat. Reinaria),Uyama Hiroto / Reinaria,warm;nostalgic;hopeful,acoustic;jazz_brush;string;vocal_breath,,0.35,0.55,0.4,0.7,0.3,0.5,0.6,en,1,jazz_hop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.85,""""weekend_slow"""":0.75}""",soft_focus_work,0.85,Uyama Hiroto 标志性的爵士嘻哈，温暖的原声乐器与柔和人声交织，怀旧而充满希望
Day And Night,蔡健雅,introspective;urban;bittersweet,acoustic;vocal_breath;string,,0.4,0.5,0.45,0.55,0.35,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,蔡健雅细腻的声线与木吉他、弦乐交织，营造出都市夜晚的内省与淡淡苦涩
Water Dreams,maya ongaku,dreamy;misty;restrained,ambient_pad;field_recording;minimal;soft_synth,,0.2,0.35,0.25,0.5,0.15,0,0.45,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",rain_on_glass,0.85,朦胧的氛围声景，轻柔合成器与田野录音交织，如水般流动的梦境感
Dancing On My Own,Robyn,melancholic;restless;bittersweet,soft_synth;cold_synth;vocal_breath,,0.6,0.45,0.55,0.4,0.6,0.75,0.7,en,1,synthpop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.9,合成器驱动的流行曲，节奏感强但情绪悲伤，Robyn 的人声充满孤独与不甘
viscus,Oklou / FKA twigs,dreamy;sensual;unresolved,soft_synth;vocal_breath;reverb_heavy;electric_distant,,0.35,0.4,0.5,0.45,0.3,0.7,0.6,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,梦幻合成器与气声人声交织，FKA twigs 的参与带来悬而未决的性感与内省氛围
对你好,周迅,warm;nostalgic;bittersweet,acoustic;vocal_breath;string;piano,,0.35,0.5,0.4,0.7,0.3,0.6,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_clear_light"""":0.7}""",slow_opening,0.85,周迅独特的沙哑声线搭配木吉他与弦乐，温暖怀旧中带一丝苦涩
Estrada Branca,坂本龍一,introspective;melancholic;restrained,piano;cinematic;minimal,,0.1,0.3,0.15,0.4,0.1,0,0.85,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,坂本龍一标志性的极简钢琴独奏，缓慢而克制，充满内省与留白，与Merry Christmas Mr. Lawrence风格高度一致
Les rues de Paris,Nicolas Godin,urban;nostalgic;clear,acoustic;soft_synth;minimal;field_recording,,0.35,0.5,0.4,0.55,0.3,0,0.45,instrumental,0,ambient,"""{""""evening_city_walk"""":0.85,""""morning_cloudy_slow"""":0.8,""""work_focus_low_vocal"""":0.75}""",city_to_inner_room,0.85,木吉他与软合成器交织，带有现场录音的都市漫步感，清晰而怀旧
Madam Butterfly (Un Bel Di Vedremo),Malcolm McLaren,melancholic;bittersweet;nostalgic,string;cinematic;vocal_breath,,0.3,0.4,0.5,0.45,0.2,0.6,0.75,en,1,classical_crossover,"""{""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75,""""evening_city_walk"""":0.7}""",afterglow_fading,0.85,改编自普契尼歌剧咏叹调，弦乐与女高音交织，充满怀旧与凄美的情感重量
A COLD PLAY,The Kid LAROI,restless;urban;melancholic,soft_synth;cold_synth;vocal_breath;electric_distant,,0.6,0.4,0.55,0.3,0.6,0.75,0.65,en,1,hip_hop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,冷色调合成器与不安的节奏，配合LAROI情绪化的人声，营造都市夜晚的孤独与躁动
散,莫文蔚,melancholic;restrained;bittersweet,piano;string;vocal_breath;reverb_heavy,,0.25,0.35,0.4,0.45,0.2,0.6,0.75,zh,1,mandopop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",afterglow_fading,0.85,莫文蔚低沉而克制的人声配合钢琴与弦乐，营造出忧郁而内省的氛围，能量较低，情感重量较高
Trois Gymnopédies (1888):I: Lent et douloureux,Aldo Ciccolini,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.1,0.25,0.2,0.35,0.05,0,0.85,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,萨蒂的经典钢琴小品，缓慢、克制而忧伤，极简的旋律与和声营造出深邃的内省氛围
春风吹之吹吹风mix,方大同,warm;nostalgic;hopeful,acoustic;soft_synth;vocal_breath,,0.45,0.55,0.4,0.65,0.5,0.6,0.5,zh,1,mandopop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",soft_focus_work,0.85,方大同的温暖声线与轻快节奏，木吉他混搭软合成器，营造怀旧而充满希望的春日氛围
My Favorite Things,Chris Minh Doky,warm;clear;hopeful,acoustic;jazz_brush;string;soft_synth,,0.4,0.6,0.45,0.7,0.4,0,0.5,instrumental,0,jazz,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,爵士贝斯主导的器乐改编，温暖明亮的质感，适合专注或休闲场景
Merry Christmas Mr. Lawrence,Chris Minh Doky,introspective;melancholic;restrained,piano;cinematic;minimal,,0.1,0.3,0.15,0.4,0.1,0,0.85,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,极简钢琴独奏，缓慢而克制，充满内省与留白
Cold Hearts,Club 8,melancholic;detached;bittersweet,soft_synth;electric_distant;vocal_breath,,0.35,0.4,0.4,0.35,0.3,0.6,0.65,en,1,indie_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,Club 8 标志性的冷淡合成器与轻柔人声，营造出疏离而略带苦涩的都市夜晚氛围
Sæglópur,Sigur Rós,dreamy;misty;melancholic,ambient_pad;string;cinematic;reverb_heavy,,0.25,0.3,0.35,0.4,0.15,0.4,0.7,instrumental,0,post_rock,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""morning_cloudy_slow"""":0.8}""",fade_into_inner_space,0.9,Sigur Rós 标志性的空灵氛围与弦乐铺底，营造出梦幻而忧郁的冰岛声景
Staring At The Sun,Post Malone / SZA,melancholic;bittersweet;restless,soft_synth;vocal_breath;electric_distant;reverb_heavy,,0.4,0.35,0.5,0.4,0.35,0.75,0.7,en,1,alternative_r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,Post Malone 与 SZA 的忧郁对唱，软合成器与深远混响营造出城市夜晚的苦涩与不安
Sleepless Dream,Chris Minh Doky,dreamy;restless;unresolved,jazz_brush;acoustic;soft_synth;reverb_heavy,,0.35,0.45,0.4,0.5,0.3,0,0.6,instrumental,0,jazz,"""{""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,爵士鼓刷与软合成器交织，营造出梦幻而略带不安的深夜氛围
Kangaru,Jóhann Jóhannsson,introspective;melancholic;restrained,piano;string;cinematic;minimal,,0.15,0.25,0.2,0.3,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.75}""",slow_opening,0.9,极简钢琴与弦乐交织，缓慢而克制，充满内省与悲怆的古典氛围
